ProjectType,NamePlateRating,InServiceDate,ProjectStatus,ProjectID,CompletionDate,ProjectCircuitID,Hybrid,SolarPV,EnergyStorageSystem,Wind,MicroTurbine,SynchronousGenerator,InductionGenerator,FarmWaste,FuelCell,CombinedHeatandPower,GasTurbine,Hydro,InternalCombustionEngine,SteamTurbine,Other
RESPHOTO,3.48,NULL,NULL,18032,03:38.0,3101102,N,3.48,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,3.8,NULL,NULL,13951,01:46.0,3101103,N,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,7.6,NULL,NULL,15150,15:03.0,3101203,N,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,5,NULL,NULL,15263,29:44.0,3101601,N,5,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,4.992,NULL,NULL,20186,57:15.0,3101702,N,4.992,0,0,0,0,0,0,0,0,0,0,0,0,0
ESS,4000,NULL,NULL,12380,20:20.0,3101801,N,0,4000,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,11.4,NULL,NULL,14452,38:15.0,3101802,N,11.4,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,4,NULL,NULL,20840,17:47.0,3101802,N,4,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,3.8,NULL,NULL,14370,21:20.0,3102001,N,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,3.8,NULL,NULL,14359,18:51.0,3102001,N,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,3.8,NULL,NULL,14050,36:11.0,3102003,N,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,3.8,NULL,NULL,14203,01:52.0,3102004,N,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,3.8,NULL,NULL,14736,17:54.0,3102004,N,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,5,NULL,NULL,15055,23:14.0,3102005,N,5,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,5.51,NULL,NULL,18127,21:49.0,3102102,N,5.51,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,8.448,NULL,NULL,20731,40:44.0,3102103,N,8.448,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,625,NULL,NULL,21053,03:12.0,3102106,N,625,0,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,7.6,NULL,NULL,19114,53:27.0,3102201,Y,7.6,5.8,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,8.96,NULL,NULL,18755,02:12.0,3102202,N,8.96,6.8,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,410,NULL,NULL,17585,24:16.0,3102205,N,410,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,8.784,NULL,NULL,19670,54:52.0,3102205,N,8.784,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,5,NULL,NULL,14535,48:48.0,3102205,N,5,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,11.2,NULL,NULL,14669,54:25.0,3102301,N,11.2,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,14.976,NULL,NULL,20534,10:30.0,3102301,N,14.976,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,3.8,NULL,NULL,14206,03:50.0,3102302,N,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,1000,NULL,NULL,16466,00:44.0,3102303,N,1000,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,11.4,NULL,NULL,19237,00:50.0,3102401,N,11.4,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,7.68,NULL,NULL,20880,37:17.0,3102401,N,7.68,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,1422,NULL,NULL,20910,40:19.0,3102402,N,1422,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,4.224,NULL,NULL,21201,16:45.0,3102402,N,4.224,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,7.6,NULL,NULL,14450,10:59.0,3102503,N,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,16585,58:05.0,3102505,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,16586,58:21.0,3102505,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,5,NULL,NULL,14781,32:17.0,3102506,N,5,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,8.064,NULL,NULL,21211,12:23.0,3102603,N,8.064,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,5,NULL,NULL,15091,05:18.0,3102604,N,5,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,3.8,NULL,NULL,15000,44:44.0,3102605,N,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,3.8,NULL,NULL,15612,53:42.0,3102605,N,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,10.24,NULL,NULL,15551,38:52.0,3102605,N,10.24,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,3.8,NULL,NULL,14564,49:43.0,3102605,N,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,3.8,NULL,NULL,14604,11:23.0,3102605,N,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,6.144,NULL,NULL,21120,54:23.0,3102605,N,6.144,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,5,NULL,NULL,14684,06:54.0,3102606,N,5,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,11.712,NULL,NULL,19376,31:14.0,3102701,N,11.712,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,3.8,NULL,NULL,14716,14:22.0,3102801,N,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,3.8,NULL,NULL,14821,09:13.0,3102802,N,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,3.8,NULL,NULL,14390,59:30.0,3102901,N,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,10,NULL,NULL,20314,17:21.0,3102901,N,10,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,3.8,NULL,NULL,14015,49:29.0,3102902,N,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,7.6,NULL,NULL,13919,35:54.0,3102902,N,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,11.4,NULL,NULL,15061,59:45.0,3102902,N,11.4,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,7.6,NULL,NULL,15111,44:54.0,3102902,N,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,3.8,NULL,NULL,14820,52:30.0,3102903,N,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,5,NULL,NULL,14334,05:44.0,3103001,N,5,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,20056,18:41.0,3103003,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,4000,NULL,NULL,20640,09:49.0,3103003,N,4000,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,6,NULL,NULL,13847,48:32.0,3103004,N,6,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,6.6,NULL,NULL,20211,27:17.0,3103103,N,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,8.1,NULL,NULL,21028,54:00.0,3103104,N,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,7.6,NULL,NULL,14225,30:25.0,3103105,N,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,3.8,NULL,NULL,14605,17:48.0,3103105,N,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,5,NULL,NULL,14585,08:52.0,3103105,N,5,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,3.8,NULL,NULL,15148,53:08.0,3103105,N,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,3.8,NULL,NULL,14762,22:49.0,3103203,N,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,7.6,NULL,NULL,14207,12:03.0,3103203,N,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,3.8,NULL,NULL,14843,16:11.0,3103205,N,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,7.6,NULL,NULL,19152,13:47.0,3103302,N,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,12.288,NULL,NULL,20353,57:05.0,3103303,N,12.288,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,3000,NULL,NULL,20541,05:23.0,3103303,N,3000,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,5,NULL,NULL,14627,49:42.0,3103402,N,5,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,3710,NULL,NULL,19055,26:31.0,3103501,N,3710,0,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,9.6,NULL,NULL,20035,20:22.0,3103601,Y,9.6,6,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,3.8,NULL,NULL,14567,04:56.0,3103603,N,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,3.8,NULL,NULL,14477,13:47.0,3103603,N,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,6.6,NULL,NULL,21055,13:51.0,3103603,N,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,8.96,NULL,NULL,21232,26:01.0,3103605,N,8.96,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,5,NULL,NULL,14874,51:24.0,3103605,N,5,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,10.88,NULL,NULL,15668,50:05.0,3103701,N,10.88,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,36,NULL,NULL,19233,55:47.0,3103701,N,36,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,4.608,NULL,NULL,20981,18:41.0,3103701,N,4.608,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,3.8,NULL,NULL,14724,17:08.0,3103702,N,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,5,NULL,NULL,14336,41:31.0,3103703,N,5,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,4467.38,4/30/2023,NULL,16003,43:55.0,3103703,N,4467.38,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,4999.5,4/30/2023,NULL,16011,39:42.0,3103703,N,4999.5,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,3.8,NULL,NULL,14758,07:43.0,3103801,N,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,11.4,NULL,NULL,18393,00:39.0,3103801,N,11.4,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,7.6,NULL,NULL,14255,55:03.0,3103802,N,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,5,NULL,NULL,15767,55:04.0,3103802,N,5,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,5,NULL,NULL,15870,14:00.0,3103803,N,5,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,5,NULL,NULL,14681,59:00.0,3103803,N,5,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,3.8,NULL,NULL,14457,31:20.0,3103803,N,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,5.76,NULL,NULL,20356,19:39.0,3103803,N,5.76,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,3.8,NULL,NULL,14339,04:42.0,3103804,N,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,7.6,NULL,NULL,14095,41:20.0,3103804,N,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,3.8,NULL,NULL,14014,35:07.0,3103804,N,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,3.8,NULL,NULL,16091,42:50.0,3103902,N,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,10.88,NULL,NULL,16026,59:35.0,3103902,N,10.88,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,3600,NULL,NULL,19427,NULL,3103902,N,3600,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,5,NULL,NULL,14198,10:03.0,3103903,N,5,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,7.296,NULL,NULL,20993,30:31.0,3103903,N,7.296,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,8.4,NULL,NULL,21043,13:30.0,3104001,N,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,3.8,NULL,NULL,13966,31:32.0,3104001,N,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,3.8,NULL,NULL,14476,05:32.0,3104003,N,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,3.8,NULL,NULL,14288,34:48.0,3104101,N,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,187.2,NULL,NULL,16923,22:24.0,3104101,N,187.2,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,19048,56:22.0,3104101,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,17923,07:03.0,3104101,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,2063,NULL,NULL,19527,29:55.0,3104201,N,4436,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,5.4,NULL,NULL,19547,45:08.0,3104202,N,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,3250,NULL,NULL,18516,03:16.0,3104801,N,3250,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,7/31/2023,NULL,16187,13:38.0,3104801,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,3.8,NULL,NULL,15871,24:48.0,3104801,N,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,7.6,NULL,NULL,14948,18:51.0,3104801,N,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,7.6,NULL,NULL,15301,56:31.0,3104801,N,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,5,NULL,NULL,14291,08:45.0,3104801,N,5,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,7.6,NULL,NULL,14565,48:46.0,3104801,N,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,7.6,NULL,NULL,21260,NULL,3104801,N,7.6,10,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,3.8,NULL,NULL,15932,43:04.0,3105002,N,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,7.6,NULL,NULL,14771,57:43.0,3105201,N,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,5,NULL,NULL,14692,58:28.0,3105202,N,5,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,7.6,NULL,NULL,14628,03:34.0,3105202,N,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,3.8,NULL,NULL,14629,09:26.0,3105202,N,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,7.6,NULL,NULL,14228,36:43.0,3105202,N,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,19591,54:35.0,3105202,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,20360,47:11.0,3105202,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,6.144,NULL,NULL,20739,06:01.0,3105202,N,6.144,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,13.056,NULL,NULL,20413,31:01.0,3105203,N,13.056,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,2000,NULL,NULL,19869,27:03.0,3105203,N,2000,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,3.8,NULL,NULL,14905,33:45.0,3105203,N,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,10.56,NULL,NULL,16502,39:25.0,3105203,N,10.56,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,3125,NULL,NULL,17863,07:28.0,3105204,N,3125,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,3.84,NULL,NULL,21050,57:40.0,3105301,N,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,10.5,NULL,NULL,21175,39:40.0,3105302,N,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,21.888,NULL,NULL,20582,07:28.0,3105302,N,21.888,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,20632,02:36.0,3105302,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,2050,NULL,NULL,17461,44:17.0,3107501,N,2050,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,4000,NULL,NULL,17380,56:22.0,3107501,N,4000,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,5,NULL,NULL,14387,50:30.0,3200102,N,5,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,3.8,NULL,NULL,14375,39:31.0,3200102,N,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,7.68,NULL,NULL,14432,16:16.0,3200206,N,7.68,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,3.8,NULL,NULL,15922,19:46.0,3200207,N,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,7.6,NULL,NULL,15493,07:20.0,3200401,N,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,7.6,NULL,NULL,15839,12:57.0,3200402,N,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,5,NULL,NULL,15921,08:22.0,3200502,N,5,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,3/31/2023,NULL,15326,12:13.0,3200503,Y,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,2500,NULL,NULL,18754,40:20.0,3200503,N,2500,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,12/30/2023,NULL,16153,27:24.0,3200601,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,2000,12/30/2023,NULL,16225,18:10.0,3200601,N,2000,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,7.6,NULL,NULL,14504,53:00.0,3200602,N,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,3.8,NULL,NULL,14562,36:25.0,3200602,N,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,6.912,NULL,NULL,21078,30:25.0,3200602,N,6.912,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,6.144,NULL,NULL,21208,50:05.0,3201701,N,6.144,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,10.2,NULL,NULL,21091,16:16.0,4200101,N,10.2,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,1830,6/30/2022,NULL,14383,43:36.0,4200102,N,1830,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,3750,NULL,NULL,20051,38:49.0,4200102,N,3750,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,20205,56:04.0,4200102,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,20631,51:44.0,4200103,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,10,NULL,NULL,20513,53:05.0,4200403,N,10,0,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,1118,NULL,NULL,20221,46:20.0,4200403,N,5000,1000,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,3975,NULL,NULL,17268,20:18.0,4200405,N,3975,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,4975,NULL,NULL,17084,27:48.0,4200405,N,4975,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,11.7,NULL,NULL,21243,07:40.0,4200405,N,11.7,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,4400,NULL,NULL,19862,01:51.0,4200501,N,4400,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,11.4,NULL,NULL,21064,04:36.0,4200503,N,11.4,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,114,NULL,NULL,16579,01:31.0,4200603,N,114,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,7.6,NULL,NULL,20911,59:28.0,4200901,N,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,7.6,NULL,NULL,20838,16:37.0,4201001,N,7.6,7,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,7.6,NULL,NULL,20839,22:40.0,4201001,Y,7.6,7,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,3000,NULL,NULL,20046,46:42.0,4201001,N,3000,0,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,135.2,NULL,NULL,17907,21:32.0,4201001,N,91.2,44,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,91.2,NULL,NULL,18080,52:52.0,4201001,N,91.2,91.2,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,91.2,NULL,NULL,18083,02:09.0,4201001,N,91.2,91.2,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,18797,46:41.0,4201003,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,4800,NULL,NULL,18807,45:33.0,4201003,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,14,NULL,NULL,19428,04:00.0,4201003,N,14,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,252,NULL,NULL,14094,45:18.0,4201103,N,252,0,0,0,0,0,0,0,0,0,0,0,0,0
HYDRO,1800,NULL,NULL,11810,25:33.0,4201503,N,0,0,0,0,0,0,0,0,0,0,1800,0,0,0
NRESPHOTO,5000,3/6/2024,NULL,16262,27:11.0,4201701,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,10.368,NULL,NULL,20439,50:37.0,4201703,N,10.368,0,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,22.8,NULL,NULL,20746,11:07.0,4202302,N,22.8,20,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,2000,NULL,NULL,20583,14:56.0,4202401,N,2000,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,1.18,NULL,NULL,20614,54:10.0,4202401,N,1.18,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,15.2,NULL,NULL,20980,40:04.0,4202901,N,15.2,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,12/30/2023,NULL,16449,52:22.0,4203096,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,12/30/2023,NULL,16451,00:53.0,4203096,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,4609,2/15/2023,NULL,16454,41:03.0,4203096,N,4609,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,On Hold,NULL,16774,15:23.0,4203302,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,4206,NULL,NULL,20132,32:18.0,4203302,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
ESS,10000,NULL,NULL,19440,NULL,4203303,N,0,10000,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,4990,3/2/2023,NULL,16371,41:06.0,4203303,N,4990,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,3600,6/11/2024,NULL,18036,25:39.0,4203507,N,3600,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,11.4,NULL,NULL,20560,55:46.0,4203897,N,11.4,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,7.68,NULL,NULL,21224,NULL,4203897,N,7.68,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,20748,54:35.0,4203899,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,18997,42:43.0,4203899,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,18998,30:31.0,4203899,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,3000,NULL,NULL,20117,17:42.0,4203899,N,3000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,3000,NULL,NULL,20118,29:52.0,4203899,N,3000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,4600,NULL,NULL,19610,12:12.0,4204389,N,4600,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,4860,NULL,NULL,19611,36:34.0,4204389,N,4860,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,2000,NULL,NULL,20529,26:39.0,4204389,N,2000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,2500,NULL,NULL,20512,19:22.0,4207769,N,2500,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,1500,NULL,NULL,20766,55:54.0,4207769,N,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,21035,57:03.0,4207769,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,21047,59:05.0,4207769,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,2400,NULL,NULL,20323,29:06.0,4207769,N,2400,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,18834,05:21.0,4207769,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,2400,NULL,NULL,20479,54:24.0,4207769,N,2400,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,1250,NULL,NULL,20480,07:48.0,4207769,N,1250,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,4988,11/30/2023,NULL,16820,42:23.0,4207946,N,4988,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,4988,11/30/2023,NULL,16821,49:47.0,4207946,N,4988,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,3450,11/30/2023,NULL,16822,12:46.0,4207946,N,3450,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,4171,NULL,NULL,19985,39:37.0,4207947,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,19770,23:13.0,4207947,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,3287,NULL,NULL,19771,44:20.0,4207947,N,3287,0,0,0,0,0,0,0,0,0,0,0,0,0
